year,word,lemmatized_word
2013,ocupa,ocupar
2013,extensión,extensión
2013,metros,metro
2013,cuadrados,cuadrado
2013,consta,constar
2013,nave,nave
2013,secos,seco
2013,frío,frío
2013,así,así
2013,nave,nave
2013,recogida,recogido
2013,tratamiento,tratamiento
2013,envases,envase
2013,fábrica,fábrica
2013,pan,pan
2013,edificio,edificio
2013,servicios,servicio
2013,superficie,superficie
2013,construida,construido
2013,total,total
2013,metros,metro
2013,cuadrados,cuadrado
2013,guadix,guadix
2013,abastece,abastecer
2013,supermercados,supermercado
2013,provincias,provincia
2013,granada,granado
2013,almería,almeer
2013,jaén,jaén
2013,tal,tal
2013,forma,forma
2013,total,total
2013,mueven,mover
2013,palés,palés
2013,díaapuesta,díaapuesta
2013,innovación,innovación
2013,ppg,ppg
2013,picking,picking
2013,puente,puente
2013,grúa,grúa
2013,aboga,abogar
2013,idii,idii
2013,evitar,evitar
2013,sobreesfuerzos,sobreesfuerzo
2013,almacenes,almacén
2013,caso,caso
2013,bloque,bloque
2013,logístico,logístico
2013,guadix,guadix
2013,compañía,compañía
2013,dado,dar
2013,paso,paso
2013,sentido,sentido
2013,instalación,instalación
2013,denominado,denominado
2013,ppg,ppg
2013,picking,picking
2013,puente,puente
2013,grúa,grúa
2013,sistema,sistema
2013,almacenamiento,almacenamiento
2013,preparación,preparación
2013,automática,automático
2013,palés,palés
2013,carne,carne
2013,fruta,fruta
2013,verdura,verdura
2013,parte,parte
2013,principal,principal
2013,sistema,sistema
2013,robots,robot
2013,encargados,encargado
2013,realizar,realizar
2013,trabajo,trabajar
2013,duro,duro
2013,proceso,proceso
2013,recepción,recepción
2013,mercancía,mercancía
2013,formación,formación
2013,palés,palés
2013,expedidos,expedido
2013,tiendas,tienda
2013,garantizando,garantizar
2013,además,además
2013,mercancía,mercancía
2013,llegue,llegar
2013,supermercados,supermercado
2013,tal,tal
2013,forma,forma
2013,evite,evite
2013,manipulación,manipulación
2013,excesiva,excesivo
2013,eliminando,eliminar
2013,sobreesfuerzo,sobreesfuerzo
2013,hora,hora
2013,desmontar,desmontar
2013,palés,palés
2013,garantizando,garantizar
2013,conservando,conservar
2013,calidad,calidad
2013,calidez,calidez
2013,productoel,productoel
2013,ppg,ppg
2013,supuesto,supuesto
2013,inversión,inversión
2013,millones,millón
2013,euros,euros
2013,capacidad,capacidad
2013,mover,mover
2013,cajas,caja
2013,productos,producto
2013,frescos,fresco
2013,sólo,sólo
2013,horas,hora
2013,acortando,acortar
2013,plazos,plazo
2013,entrega,entrega
2013,mercancía,mercancía
2013,tiendas,tienda
2013,eficiencia,eficiencia
2013,procesos,proceso
2013,clave,clave
2013,cumplir,cumplir
2013,objetivo,objetivo
2013,compañía,compañía
2013,garantizar,garantizar
2013,máxima,máximo
2013,frescura,frescura
2013,clientesel,clientesel
2013,presidente,presidente
2013,juan,juan
2013,roig,roig
2013,agradecido,agradecido
2013,hecho,hecho
2013,posible,posible
2013,bloque,bloque
2013,logístico,logístico
2013,guadix,guadix
2013,hoy,hoy
2013,realidad,realidad
2013,esfuerzo,esfuerzo
2013,implicación,implicación
2013,destacando,destacar
2013,paso,paso
2013,importante,importante
2013,compañíajuan,compañíajuan
2013,roig,roig
2013,manifestado,manifestado
2013,obligación,obligación
2013,empresa,empresa
2013,adaptarnos,adaptarno
2013,constantemente,constantemente
2013,realidad,realidad
2013,crear,crear
2013,hechos,hecho
2013,condiciones,condición
2013,necesarias,necesario
2013,contribuir,contribuir
2013,desarrollo,desarrollo
2013,económico,económico
2013,social,social
2013,reforzando,reforzar
2013,compromiso,compromiso
2013,si,si
2013,queremos,querer
2013,ocurran,ocurrar
2013,cosas,cosa
2013,diferentes,diferente
2013,mejores,mejor
2013,seguir,seguir
2013,invirtiendo,invertir
2013,apostar,apostar
2013,sector,sector
2013,primario,primario
2013,productivo,productivo
2013,eficiente,eficiente
2013,esforzándonos,esforzándonos
2013,ser,ser
2013,agricultor,agricultor
2013,pescador,pescador
2013,ganadero,ganadero
2013,orgullo,orgullo
2013,andalucía,andalucir
2013,españa,españa
2013,dentro,dentro
2013,cadena,cadén
2013,agroalimentaria,agroalimentario
2013,sostenible,sostenible
2013,sindicatos,sindicato
2013,firman,firmar
2013,nuevo,nuevo
2013,convenio,convenio
2013,colectivo,colectivo
2013,2018,2018
2013,compromete,comprometer
2013,mantener,mantener
2013,poder,poder
2013,adquisitivo,adquisitivo
2013,plantilla,plantilla
2013,2018,2018
2013,crear,crear
2013,empleosel,empleosel
2013,convenio,convenio
2013,colectivo,colectivo
2013,plan,plan
2013,igualdad,igualdad
2013,entrarán,entrar
2013,vigor,vigor
2013,enero,enero
2013,2014,2014
2013,vigencia,vigencia
2013,cinco,cinco
2013,añosel,añosel
2013,nuevo,nuevo
2013,marco,marco
2013,laboral,laboral
2013,apuesta,apostar
2013,creación,creación
2013,empleo,empleo
2013,estable,estable
2013,formación,formación
2013,continua,continuo
2013,mayor,mayor
2013,conciliación,conciliación
2013,vida,vida
2013,familiar,familiar
2013,laboraltodas,laboraltoda
2013,medidas,medida
2013,acordadas,acordada
2013,permitirán,permitir
2013,consolidar,consolidar
2013,mejora,mejora
2013,productividad,productividad
2013,porcentaje,porcentaje
2013,alcanzada,alcanzado
2013,vigencia,vigencia
2013,anterior,anterior
2013,convenio,convenio
2013,implican,implicar
2013,todas,todo
2013,partes,parte
2013,crecimiento,crecimiento
2013,sostenible,sostenible
2013,compañía,compañía
2013,firmado,firmado
2013,representantes,representante
2013,unión,unión
2013,general,general
2013,trabajadores,trabajador
2013,ugt,ugt
2013,comisiones,comisión
2013,obreras,obrera
2013,ccoo,ccoo
2013,nuevo,nuevo
2013,convenio,convenio
2013,empresa,empresa
2013,plan,plan
2013,igualdad,igualdad
2013,ambos,ambos
2013,entrarán,entrar
2013,vigor,vigor
2013,enero,enero
2013,2014,2014
2013,duración,duración
2013,añosambas,añosamba
2013,partes,parte
2013,satisfechas,satisfecha
2013,haber,haber
2013,capaces,capaz
2013,llegar,llegar
2013,acuerdo,acuerdo
2013,tras,tras
2013,sólo,sólo
2013,días,día
2013,negociación,negociación
2013,sentido,sentido
2013,rafael,rafael
2013,caparrós,caparrós
2013,representación,representación
2013,ugt,ugt
2013,manifestado,manifestado
2013,años,año
2013,vigencia,vigencia
2013,pasado,pasado
2013,convenio,convenio
2013,ido,ir
2013,periódicamente,periódicamente
2013,trasladando,trasladar
2013,compañía,compañía
2013,diferentes,diferente
2013,demandas,demanda
2013,transmitían,transmitir
2013,compañeros,compañero
2013,compañeras,compañera
2013,diálogo,diálogo
2013,habitual,habitual
2013,empresa,empresa
2013,representantes,representante
2013,sindicales,sindical
2013,creo,creer
2013,claves,clave
2013,hecho,hecho
2013,posible,posible
2013,proceso,proceso
2013,negociador,negociador
2013,tan,tanto
2013,ágilmás,ágilmá
2013,conciliación,conciliación
2013,estabilidad,estabilidad
2013,laboralel,laboralel
2013,nuevo,nuevo
2013,convenio,convenio
2013,colectivo,colectivo
2013,refuerza,refuerza
2013,compromisos,compromiso
2013,materia,materia
2013,conciliación,conciliación
2013,vida,vida
2013,familiar,familiar
2013,laboral,laboral
2013,medidas,medida
2013,pioneras,pionera
2013,incluye,incluir
2013,ampliación,ampliación
2013,reducciones,reducción
2013,jornada,jornada
2013,cuidado,cuidado
2013,hijos,hijo
2013,menores,menor
2013,años,año
2013,ampliación,ampliación
2013,excedencia,excedencia
2013,cuidado,cuidado
2013,hijos,hijo
2013,menor,menor
2013,cumpla,cumplir
2013,años,año
2013,posibilidad,posibilidad
2013,ampliar,ampliar
2013,excedencia,excedencia
2013,tres,tres
2013,años,año
2013,caso,caso
2013,violencia,violencia
2013,géneroen,géneroen
2013,cuanto,cuanto
2013,creación,creación
2013,empleo,empleo
2013,plantilla,plantilla
2013,actual,actual
2013,trabajadoras,trabajadora
2013,trabajadores,trabajador
2013,compromete,comprometer
2013,crear,crear
2013,mínimo,mínimo
2013,nuevos,nuevo
2013,puestos,puesto
2013,trabajo,trabajar
2013,preservar,preservar
2013,poder,poder
2013,adquisitivo,adquisitivo
2013,plantilla,plantilla
2013,cinco,cinco
2013,años,año
2013,vigencia,vigencia
2013,convenio,convenio
2013,empresa,empresa
2013,garantiza,garantizar
2013,incremento,incremento
2013,progresivo,progresivo
2013,salario,salario
2013,base,base
2013,desvinculado,desvinculado
2013,inflación,inflación
2013,pasará,pasar
2013,porcentaje,porcentaje
2013,2014,2014
2013,porcentaje,porcentaje
2013,2018en,2018en
2013,términos,término
2013,salariales,salarial
2013,brutos,bruto
2013,destaca,destacar
2013,yolanda,yolanda
2013,carmona,carmonar
2013,ccoo,ccoo
2013,logrado,logrado
2013,consolidar,consolidar
2013,cualquier,cualquiera
2013,trabajadora,trabajadorar
2013,trabajador,trabajador
2013,compañía,compañía
2013,salario,salario
2013,mensual,mensual
2013,euros,euros
2013,incorporarse,incorporar él
2013,empresala,empresalar
2013,ratificación,ratificación
2013,convenio,convenio
2013,colectivo,colectivo
2013,próximos,próximo
2013,años,año
2013,dota,dota
2013,estabilidad,estabilidad
2013,alcanzar,alcanzar
2013,través,través
2013,productividad,productividad
2013,objetivos,objetivo
2013,empresariales,empresarial
2013,medio,medio
2013,largo,largo
2013,plazo,plazo
2013,director,director
2013,división,división
2013,laboral,laboral
2013,francisco,francisco
2013,aparicio,aparicio
2013,valora,valorar
2013,acuerdo,acuerdo
2013,podremos,poder
2013,dedicar,dedicar
2013,esfuerzos,esfuerzo
2013,mejorar,mejorar
2013,productividad,productividad
2013,excelencia,excelencia
2013,servicio,servicio
2013,eficiencia,eficiencia
2013,procesos,proceso
2013,cuantos,cuanto
2013,formamos,formar
2013,parte,parte
2013,garantizar,garantizar
2013,crecimiento,crecimiento
2013,sostenible,sostenible
2013,poder,poder
2013,compartirlo,compartir él
2013,cinco,cinco
2013,componente,componente
2013,compañía,compañía
2013,clientes,cliente
2013,trabajadores,trabajador
2013,proveedores,proveedor
2013,sociedad,sociedad
2013,capitalasimismo,capitalasimismo
2013,aparicio,aparicio
2013,recordado,recordado
2013,cumplimiento,cumplimiento
2013,compromisos,compromiso
2013,acordados,acordado
2013,todas,todo
2013,partes,parte
2013,convenio,convenio
2013,anterior,anterior
2013,permitió,permitir
2013,junto,junto
2013,trabajadoras,trabajadora
2013,trabajadores,trabajador
2013,incrementar,incrementar
2013,productividad,productividad
2013,porcentaje,porcentaje
2013,periodo,periodo
2013,20102013,20102013
2013,incremento,incremento
2013,especialmente,especialmente
2013,destacable,destacable
2013,si,si
2013,considera,considerar
2013,compañía,compañía
2013,creo,creer
2013,dicho,decir
2013,periodo,periodo
2013,nuevos,nuevo
2013,puestos,puesto
2013,trabajo,trabajar
2013,convencidos,convencido
2013,medidas,medida
2013,acordadas,acordada
2013,nuevo,nuevo
2013,convenio,convenio
2013,reforzará,reforzar
2013,productividad,productividad
2013,clave,clave
2013,compañía,compañía
2013,perdure,perdure
2013,firmado,firmado
2013,representantes,representante
2013,sindicales,sindical
2013,plan,plan
2013,igualdad,igualdad
2013,consolida,consolidar
2013,línea,línea
2013,actuación,actuación
2013,favor,favor
2013,igualdad,igualdad
2013,oportunidades,oportunidad
2013,pone,poner
2013,manifiesto,manifiesto
2013,hecho,hecho
2013,actualmente,actualmente
2013,porcentaje,porcentaje
2013,personal,personal
2013,directivo,directivo
2013,compañía,compañía
2013,mujeres,mujer
2013,1993,1993
2013,año,año
2013,inició,iniciar
2013,implantación,implantación
2013,modelo,modelo
2013,calidad,calidad
2013,total,total
2013,compañía,compañía
2013,sólo,sólo
2013,potenciado,potenciado
2013,práctica,práctico
2013,igualdad,igualdad
2013,mujeres,mujer
2013,hombres,hombre
2013,acceso,acceso
2013,empleo,empleo
2013,formación,formación
2013,promoción,promoción
2013,interna,interno
2013,sino,sino
2013,ámbito,ámbito
2013,conciliación,conciliación
2013,vida,vida
2013,familiar,familiar
2013,laboral,laboral
2013,comisión,comisión
2013,igualdad,igualdad
2013,constatado,constatado
2013,vigencia,vigencia
2013,anterior,anterior
2013,plan,plan
2014,facturación,facturación
2014,crece,crecer
2014,porcentaje,porcentaje
2014,alcanza,alcanzar
2014,millones,millón
2014,euros,euros
2014,2013,2013
2014,crecimiento,crecimiento
2014,compartido,compartir
2014,compañía,compañía
2014,país,país
2014,refleja,reflejar
2014,porcentaje,porcentaje
2014,compras,compra
2014,productos,producto
2014,españoles,español
2014,contribución,contribución
2014,tributaria,tributario
2014,millones,millón
2014,euros,euros
2014,crece,crecer
2014,porcentaje,porcentaje
2014,beneficio,beneficio
2014,neto,neto
2014,sitúa,sitúar
2014,millones,millón
2014,euros,euros
2014,porcentaje,porcentaje
2014,2012,2012
2014,representa,representar
2014,porcentaje,porcentaje
2014,cifra,cifra
2014,ventassu,ventassu
2014,plantilla,plantilla
2014,incrementa,incrementar
2014,productividad,productividad
2014,porcentaje,porcentaje
2014,compañía,compañía
2014,cumpliendo,cumplir
2014,premisa,premisa
2014,compartir,compartir
2014,beneficio,beneficio
2014,trabajadores,trabajador
2014,reparte,reparte
2014,millones,millón
2014,euros,euros
2014,prima,primar
2014,objetivosla,objetivoslo
2014,política,político
2014,retributiva,retributivo
2014,compañía,compañía
2014,permite,permitir
2014,cajero,cajero
2014,cajera,cajero
2014,reponedor,reponedor
2014,reponedora,reponedora
2014,años,año
2014,salario,salario
2014,neto,neto
2014,euros,euros
2014,mes,mes
2014,afronta,afrontar
2014,reto,reto
2014,desplegar,desplegar
2014,cadena,cadén
2014,agroalimentaria,agroalimentario
2014,sostenible,sostenible
2014,próximos,próximo
2014,años,año
2014,verdadera,verdadero
2014,innovación,innovación
2014,modelo,modelo
2014,negocio,negocio
2014,incrementado,incrementado
2014,2013,2013
2014,facturación,facturación
2014,porcentaje,porcentaje
2014,alcanzar,alcanzar
2014,millones,millón
2014,euros,euros
2014,cierre,cerrar
2014,año,año
2014,beneficio,beneficio
2014,compañía,compañía
2014,millones,millón
2014,euros,euros
2014,cifra,cifra
2014,supone,suponer
2014,porcentaje,porcentaje
2014,cifra,cifra
2014,ventas,venta
2014,ventas,venta
2014,volumen,volumen
2014,aumentado,aumentado
2014,porcentaje,porcentaje
2014,millones,millón
2014,kilos,kilo
2014,litros,litro
2014,kilitros,kilitro
2014,gracias,gracias
2014,confianza,confianza
2014,depositada,depositado
2014,millones,millón
2014,hogares,hogar
2014,realizan,realizar
2014,compra,compra
2014,supermercadosla,supermercadosla
2014,actividad,actividad
2014,generada,generado
2014,contribuido,contribuido
2014,fomentar,fomentar
2014,desarrollo,desarrollo
2014,económico,económico
2014,social,social
2014,país,país
2014,2013,2013
2014,demuestra,demostrar
2014,hecho,hecho
2014,porcentaje,porcentaje
2014,compras,compra
2014,productos,producto
2014,servicios,servicio
2014,españoles,español
2014,millones,millón
2014,euros,euros
2014,además,además
2014,ello,él
2014,compañía,compañía
2014,reforzado,reforzado
2014,contribución,contribución
2014,tributaria,tributario
2014,economía,economía
